Time,aurn_co,SiteNumber,SiteName,Longitude,Latitude
2023-10-30,0.25,99,London N. Kensington,-0.213492,51.52105
2023-10-31,0.33,99,London N. Kensington,-0.213492,51.52105
2023-11-01,0.17,99,London N. Kensington,-0.213492,51.52105
2023-11-02,0.15,99,London N. Kensington,-0.213492,51.52105
2023-11-03,0.2,99,London N. Kensington,-0.213492,51.52105
2023-11-04,0.27,99,London N. Kensington,-0.213492,51.52105
2023-11-05,0.24,99,London N. Kensington,-0.213492,51.52105
2023-11-06,0.2,99,London N. Kensington,-0.213492,51.52105
2023-11-07,0.21,99,London N. Kensington,-0.213492,51.52105
2023-11-08,0.21,99,London N. Kensington,-0.213492,51.52105
2023-11-09,0.2,99,London N. Kensington,-0.213492,51.52105
2023-11-10,0.23,99,London N. Kensington,-0.213492,51.52105
2023-11-11,0.43,99,London N. Kensington,-0.213492,51.52105
2023-11-12,0.4,99,London N. Kensington,-0.213492,51.52105
2023-11-13,0.15,99,London N. Kensington,-0.213492,51.52105
2023-11-14,0.15,99,London N. Kensington,-0.213492,51.52105
2023-11-15,0.22,99,London N. Kensington,-0.213492,51.52105
2023-11-16,0.35,99,London N. Kensington,-0.213492,51.52105
2023-11-17,0.37,99,London N. Kensington,-0.213492,51.52105
2023-11-18,0.15,99,London N. Kensington,-0.213492,51.52105
2023-11-19,0.11,99,London N. Kensington,-0.213492,51.52105
2023-11-20,0.16,99,London N. Kensington,-0.213492,51.52105
2023-11-21,0.18,99,London N. Kensington,-0.213492,51.52105
2023-11-22,0.28,99,London N. Kensington,-0.213492,51.52105
2023-11-23,0.14,99,London N. Kensington,-0.213492,51.52105
2023-11-24,0.22,99,London N. Kensington,-0.213492,51.52105
2023-11-25,0.36,99,London N. Kensington,-0.213492,51.52105
2023-11-26,0.5,99,London N. Kensington,-0.213492,51.52105
2023-11-27,0.17,99,London N. Kensington,-0.213492,51.52105
2023-11-28,0.26,99,London N. Kensington,-0.213492,51.52105
2023-11-29,0.39,99,London N. Kensington,-0.213492,51.52105
2023-11-30,0.36,99,London N. Kensington,-0.213492,51.52105
2023-12-01,0.35,99,London N. Kensington,-0.213492,51.52105
2023-12-02,0.43,99,London N. Kensington,-0.213492,51.52105
2023-12-03,0.44,99,London N. Kensington,-0.213492,51.52105
2023-12-04,0.27,99,London N. Kensington,-0.213492,51.52105
2023-12-05,0.23,99,London N. Kensington,-0.213492,51.52105
2023-12-06,0.42,99,London N. Kensington,-0.213492,51.52105
2023-12-07,0.35,99,London N. Kensington,-0.213492,51.52105
2023-12-08,0.21,99,London N. Kensington,-0.213492,51.52105
2023-12-09,0.16,99,London N. Kensington,-0.213492,51.52105
2023-12-10,0.15,99,London N. Kensington,-0.213492,51.52105
2023-12-11,0.26,99,London N. Kensington,-0.213492,51.52105
2023-12-12,0.26,99,London N. Kensington,-0.213492,51.52105
2023-12-13,0.2,99,London N. Kensington,-0.213492,51.52105
2023-12-14,0.41,99,London N. Kensington,-0.213492,51.52105
2023-12-15,0.35,99,London N. Kensington,-0.213492,51.52105
2023-12-16,0.15,99,London N. Kensington,-0.213492,51.52105
2023-12-17,0.15,99,London N. Kensington,-0.213492,51.52105
2023-12-18,0.13,99,London N. Kensington,-0.213492,51.52105
2023-12-19,0.14,99,London N. Kensington,-0.213492,51.52105
2023-12-20,0.16,99,London N. Kensington,-0.213492,51.52105
2023-12-21,0.12,99,London N. Kensington,-0.213492,51.52105
2023-12-22,0.13,99,London N. Kensington,-0.213492,51.52105
2023-12-23,0.13,99,London N. Kensington,-0.213492,51.52105
2023-12-24,0.083,99,London N. Kensington,-0.213492,51.52105
2023-12-25,0.094,99,London N. Kensington,-0.213492,51.52105
2023-12-26,0.25,99,London N. Kensington,-0.213492,51.52105
2023-12-27,0.15,99,London N. Kensington,-0.213492,51.52105
2023-12-28,0.12,99,London N. Kensington,-0.213492,51.52105
2023-12-29,0.15,99,London N. Kensington,-0.213492,51.52105
2023-12-30,0.15,99,London N. Kensington,-0.213492,51.52105
2023-12-31,0.13,99,London N. Kensington,-0.213492,51.52105
2022-01-01,0.27,98,London Marylebone Road,-0.154611,51.52253
2022-01-02,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-01-03,0.4,98,London Marylebone Road,-0.154611,51.52253
2022-01-04,0.57,98,London Marylebone Road,-0.154611,51.52253
2022-01-05,,98,London Marylebone Road,-0.154611,51.52253
2022-01-06,0.56,98,London Marylebone Road,-0.154611,51.52253
2022-01-07,0.56,98,London Marylebone Road,-0.154611,51.52253
2022-01-08,0.49,98,London Marylebone Road,-0.154611,51.52253
2022-01-09,0.58,98,London Marylebone Road,-0.154611,51.52253
2022-01-10,0.53,98,London Marylebone Road,-0.154611,51.52253
2022-01-11,0.26,98,London Marylebone Road,-0.154611,51.52253
2022-01-12,0.67,98,London Marylebone Road,-0.154611,51.52253
2022-01-13,0.79,98,London Marylebone Road,-0.154611,51.52253
2022-01-14,0.96,98,London Marylebone Road,-0.154611,51.52253
2022-01-15,0.55,98,London Marylebone Road,-0.154611,51.52253
2022-01-16,0.63,98,London Marylebone Road,-0.154611,51.52253
2022-01-17,0.73,98,London Marylebone Road,-0.154611,51.52253
2022-01-18,0.82,98,London Marylebone Road,-0.154611,51.52253
2022-01-19,0.37,98,London Marylebone Road,-0.154611,51.52253
2022-01-20,0.39,98,London Marylebone Road,-0.154611,51.52253
2022-01-21,0.78,98,London Marylebone Road,-0.154611,51.52253
2022-01-22,0.46,98,London Marylebone Road,-0.154611,51.52253
2022-01-23,0.38,98,London Marylebone Road,-0.154611,51.52253
2022-01-24,0.34,98,London Marylebone Road,-0.154611,51.52253
2022-01-25,0.54,98,London Marylebone Road,-0.154611,51.52253
2022-01-26,0.58,98,London Marylebone Road,-0.154611,51.52253
2022-01-27,0.44,98,London Marylebone Road,-0.154611,51.52253
2022-01-28,0.52,98,London Marylebone Road,-0.154611,51.52253
2022-01-29,0.34,98,London Marylebone Road,-0.154611,51.52253
2022-01-30,0.61,98,London Marylebone Road,-0.154611,51.52253
2022-01-31,0.7,98,London Marylebone Road,-0.154611,51.52253
2022-02-01,0.64,98,London Marylebone Road,-0.154611,51.52253
2022-02-02,0.51,98,London Marylebone Road,-0.154611,51.52253
2022-02-03,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-02-04,0.52,98,London Marylebone Road,-0.154611,51.52253
2022-02-05,0.43,98,London Marylebone Road,-0.154611,51.52253
2022-02-06,0.5,98,London Marylebone Road,-0.154611,51.52253
2022-02-07,0.64,98,London Marylebone Road,-0.154611,51.52253
2022-02-08,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-02-09,0.32,98,London Marylebone Road,-0.154611,51.52253
2022-02-10,0.87,98,London Marylebone Road,-0.154611,51.52253
2022-02-11,0.59,98,London Marylebone Road,-0.154611,51.52253
2022-02-12,0.41,98,London Marylebone Road,-0.154611,51.52253
2022-02-13,0.29,98,London Marylebone Road,-0.154611,51.52253
2022-02-14,0.6,98,London Marylebone Road,-0.154611,51.52253
2022-02-15,0.41,98,London Marylebone Road,-0.154611,51.52253
2022-02-16,0.19,98,London Marylebone Road,-0.154611,51.52253
2022-02-17,0.54,98,London Marylebone Road,-0.154611,51.52253
2022-02-18,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-02-19,0.47,98,London Marylebone Road,-0.154611,51.52253
2022-02-20,0.23,98,London Marylebone Road,-0.154611,51.52253
2022-02-21,0.47,98,London Marylebone Road,-0.154611,51.52253
2022-02-22,0.38,98,London Marylebone Road,-0.154611,51.52253
2022-02-23,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-02-24,0.51,98,London Marylebone Road,-0.154611,51.52253
2022-02-25,0.54,98,London Marylebone Road,-0.154611,51.52253
2022-02-26,0.45,98,London Marylebone Road,-0.154611,51.52253
2022-02-27,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-02-28,0.26,98,London Marylebone Road,-0.154611,51.52253
2022-03-01,0.13,98,London Marylebone Road,-0.154611,51.52253
2022-03-02,0.38,98,London Marylebone Road,-0.154611,51.52253
2022-03-03,0.4,98,London Marylebone Road,-0.154611,51.52253
2022-03-04,0.21,98,London Marylebone Road,-0.154611,51.52253
2022-03-05,0.21,98,London Marylebone Road,-0.154611,51.52253
2022-03-06,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-03-07,0.41,98,London Marylebone Road,-0.154611,51.52253
2022-03-08,0.53,98,London Marylebone Road,-0.154611,51.52253
2022-03-09,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-03-10,0.34,98,London Marylebone Road,-0.154611,51.52253
2022-03-11,0.29,98,London Marylebone Road,-0.154611,51.52253
2022-03-12,0.26,98,London Marylebone Road,-0.154611,51.52253
2022-03-13,0.29,98,London Marylebone Road,-0.154611,51.52253
2022-03-14,0.41,98,London Marylebone Road,-0.154611,51.52253
2022-03-15,0.38,98,London Marylebone Road,-0.154611,51.52253
2022-03-16,0.38,98,London Marylebone Road,-0.154611,51.52253
2022-03-17,0.74,98,London Marylebone Road,-0.154611,51.52253
2022-03-18,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-03-19,0.35,98,London Marylebone Road,-0.154611,51.52253
2022-03-20,0.48,98,London Marylebone Road,-0.154611,51.52253
2022-03-21,0.62,98,London Marylebone Road,-0.154611,51.52253
2022-03-22,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-03-23,0.44,98,London Marylebone Road,-0.154611,51.52253
2022-03-24,0.63,98,London Marylebone Road,-0.154611,51.52253
2022-03-25,0.44,98,London Marylebone Road,-0.154611,51.52253
2022-03-26,0.35,98,London Marylebone Road,-0.154611,51.52253
2022-03-27,0.2,98,London Marylebone Road,-0.154611,51.52253
2022-03-28,0.29,98,London Marylebone Road,-0.154611,51.52253
2022-03-29,0.2,98,London Marylebone Road,-0.154611,51.52253
2022-03-30,0.23,98,London Marylebone Road,-0.154611,51.52253
2022-03-31,0.45,98,London Marylebone Road,-0.154611,51.52253
2022-04-01,0.47,98,London Marylebone Road,-0.154611,51.52253
2022-04-02,0.48,98,London Marylebone Road,-0.154611,51.52253
2022-04-03,0.61,98,London Marylebone Road,-0.154611,51.52253
2022-04-04,0.61,98,London Marylebone Road,-0.154611,51.52253
2022-04-05,0.46,98,London Marylebone Road,-0.154611,51.52253
2022-04-06,0.28,98,London Marylebone Road,-0.154611,51.52253
2022-04-07,0.56,98,London Marylebone Road,-0.154611,51.52253
2022-04-08,0.46,98,London Marylebone Road,-0.154611,51.52253
2022-04-09,0.73,98,London Marylebone Road,-0.154611,51.52253
2022-04-10,0.54,98,London Marylebone Road,-0.154611,51.52253
2022-04-11,0.49,98,London Marylebone Road,-0.154611,51.52253
2022-04-12,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-04-13,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-04-14,0.46,98,London Marylebone Road,-0.154611,51.52253
2022-04-15,0.37,98,London Marylebone Road,-0.154611,51.52253
2022-04-16,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-04-17,0.44,98,London Marylebone Road,-0.154611,51.52253
2022-04-18,0.55,98,London Marylebone Road,-0.154611,51.52253
2022-04-19,0.34,98,London Marylebone Road,-0.154611,51.52253
2022-04-20,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-04-21,0.34,98,London Marylebone Road,-0.154611,51.52253
2022-04-22,0.29,98,London Marylebone Road,-0.154611,51.52253
2022-04-23,0.25,98,London Marylebone Road,-0.154611,51.52253
2022-04-24,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-04-25,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-04-26,0.37,98,London Marylebone Road,-0.154611,51.52253
2022-04-27,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-04-28,0.37,98,London Marylebone Road,-0.154611,51.52253
2022-04-29,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-04-30,0.42,98,London Marylebone Road,-0.154611,51.52253
2022-05-01,0.51,98,London Marylebone Road,-0.154611,51.52253
2022-05-02,0.42,98,London Marylebone Road,-0.154611,51.52253
2022-05-03,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-05-04,0.39,98,London Marylebone Road,-0.154611,51.52253
2022-05-05,0.5,98,London Marylebone Road,-0.154611,51.52253
2022-05-06,0.39,98,London Marylebone Road,-0.154611,51.52253
2022-05-07,0.2,98,London Marylebone Road,-0.154611,51.52253
2022-05-08,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-05-09,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-05-10,0.32,98,London Marylebone Road,-0.154611,51.52253
2022-05-11,0.34,98,London Marylebone Road,-0.154611,51.52253
2022-05-12,0.42,98,London Marylebone Road,-0.154611,51.52253
2022-05-13,0.37,98,London Marylebone Road,-0.154611,51.52253
2022-05-14,0.35,98,London Marylebone Road,-0.154611,51.52253
2022-05-15,0.27,98,London Marylebone Road,-0.154611,51.52253
2022-05-16,0.26,98,London Marylebone Road,-0.154611,51.52253
2022-05-17,0.26,98,London Marylebone Road,-0.154611,51.52253
2022-05-18,0.34,98,London Marylebone Road,-0.154611,51.52253
2022-05-19,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-05-20,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-05-21,0.33,98,London Marylebone Road,-0.154611,51.52253
2022-05-22,0.33,98,London Marylebone Road,-0.154611,51.52253
2022-05-23,0.29,98,London Marylebone Road,-0.154611,51.52253
2022-05-24,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-05-25,0.33,98,London Marylebone Road,-0.154611,51.52253
2022-05-26,0.28,98,London Marylebone Road,-0.154611,51.52253
2022-05-27,0.27,98,London Marylebone Road,-0.154611,51.52253
2022-05-28,0.32,98,London Marylebone Road,-0.154611,51.52253
2022-05-29,0.35,98,London Marylebone Road,-0.154611,51.52253
2022-05-30,0.44,98,London Marylebone Road,-0.154611,51.52253
2022-05-31,0.38,98,London Marylebone Road,-0.154611,51.52253
2022-06-01,0.39,98,London Marylebone Road,-0.154611,51.52253
2022-06-02,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-06-03,0.28,98,London Marylebone Road,-0.154611,51.52253
2022-06-04,0.23,98,London Marylebone Road,-0.154611,51.52253
2022-06-05,0.2,98,London Marylebone Road,-0.154611,51.52253
2022-06-06,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-06-07,0.27,98,London Marylebone Road,-0.154611,51.52253
2022-06-08,0.26,98,London Marylebone Road,-0.154611,51.52253
2022-06-09,0.32,98,London Marylebone Road,-0.154611,51.52253
2022-06-10,0.29,98,London Marylebone Road,-0.154611,51.52253
2022-06-11,0.29,98,London Marylebone Road,-0.154611,51.52253
2022-06-12,0.29,98,London Marylebone Road,-0.154611,51.52253
2022-06-13,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-06-14,0.37,98,London Marylebone Road,-0.154611,51.52253
2022-06-15,0.37,98,London Marylebone Road,-0.154611,51.52253
2022-06-16,0.38,98,London Marylebone Road,-0.154611,51.52253
2022-06-17,0.34,98,London Marylebone Road,-0.154611,51.52253
2022-06-18,0.13,98,London Marylebone Road,-0.154611,51.52253
2022-06-19,0.24,98,London Marylebone Road,-0.154611,51.52253
2022-06-20,0.26,98,London Marylebone Road,-0.154611,51.52253
2022-06-21,0.35,98,London Marylebone Road,-0.154611,51.52253
2022-06-22,0.28,98,London Marylebone Road,-0.154611,51.52253
2022-06-23,0.23,98,London Marylebone Road,-0.154611,51.52253
2022-06-24,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-06-25,0.33,98,London Marylebone Road,-0.154611,51.52253
2022-06-26,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-06-27,0.33,98,London Marylebone Road,-0.154611,51.52253
2022-06-28,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-06-29,0.29,98,London Marylebone Road,-0.154611,51.52253
2022-06-30,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-07-01,0.37,98,London Marylebone Road,-0.154611,51.52253
2022-07-02,0.33,98,London Marylebone Road,-0.154611,51.52253
2022-07-03,0.28,98,London Marylebone Road,-0.154611,51.52253
2022-07-04,0.42,98,London Marylebone Road,-0.154611,51.52253
2022-07-05,0.28,98,London Marylebone Road,-0.154611,51.52253
2022-07-06,0.22,98,London Marylebone Road,-0.154611,51.52253
2022-07-07,0.23,98,London Marylebone Road,-0.154611,51.52253
2022-07-08,0.22,98,London Marylebone Road,-0.154611,51.52253
2022-07-09,0.21,98,London Marylebone Road,-0.154611,51.52253
2022-07-10,0.27,98,London Marylebone Road,-0.154611,51.52253
2022-07-11,0.32,98,London Marylebone Road,-0.154611,51.52253
2022-07-12,0.28,98,London Marylebone Road,-0.154611,51.52253
2022-07-13,0.19,98,London Marylebone Road,-0.154611,51.52253
2022-07-14,0.26,98,London Marylebone Road,-0.154611,51.52253
2022-07-15,0.32,98,London Marylebone Road,-0.154611,51.52253
2022-07-16,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-07-17,0.4,98,London Marylebone Road,-0.154611,51.52253
2022-07-18,0.46,98,London Marylebone Road,-0.154611,51.52253
2022-07-19,0.4,98,London Marylebone Road,-0.154611,51.52253
2022-07-20,0.25,98,London Marylebone Road,-0.154611,51.52253
2022-07-21,0.19,98,London Marylebone Road,-0.154611,51.52253
2022-07-22,0.24,98,London Marylebone Road,-0.154611,51.52253
2022-07-23,0.28,98,London Marylebone Road,-0.154611,51.52253
2022-07-24,0.24,98,London Marylebone Road,-0.154611,51.52253
2022-07-25,0.24,98,London Marylebone Road,-0.154611,51.52253
2022-07-26,0.22,98,London Marylebone Road,-0.154611,51.52253
2022-07-27,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-07-28,0.33,98,London Marylebone Road,-0.154611,51.52253
2022-07-29,0.28,98,London Marylebone Road,-0.154611,51.52253
2022-07-30,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-07-31,0.16,98,London Marylebone Road,-0.154611,51.52253
2022-08-01,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-08-02,0.23,98,London Marylebone Road,-0.154611,51.52253
2022-08-03,0.21,98,London Marylebone Road,-0.154611,51.52253
2022-08-04,0.28,98,London Marylebone Road,-0.154611,51.52253
2022-08-05,0.37,98,London Marylebone Road,-0.154611,51.52253
2022-08-06,0.42,98,London Marylebone Road,-0.154611,51.52253
2022-08-07,0.43,98,London Marylebone Road,-0.154611,51.52253
2022-08-08,0.32,98,London Marylebone Road,-0.154611,51.52253
2022-08-09,,98,London Marylebone Road,-0.154611,51.52253
2022-08-10,,98,London Marylebone Road,-0.154611,51.52253
2022-08-11,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-08-12,0.34,98,London Marylebone Road,-0.154611,51.52253
2022-08-13,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-08-14,0.33,98,London Marylebone Road,-0.154611,51.52253
2022-08-15,0.25,98,London Marylebone Road,-0.154611,51.52253
2022-08-16,,98,London Marylebone Road,-0.154611,51.52253
2022-08-17,,98,London Marylebone Road,-0.154611,51.52253
2022-08-18,,98,London Marylebone Road,-0.154611,51.52253
2022-08-19,,98,London Marylebone Road,-0.154611,51.52253
2022-08-20,,98,London Marylebone Road,-0.154611,51.52253
2022-08-21,,98,London Marylebone Road,-0.154611,51.52253
2022-08-22,,98,London Marylebone Road,-0.154611,51.52253
2022-08-23,,98,London Marylebone Road,-0.154611,51.52253
2022-08-24,,98,London Marylebone Road,-0.154611,51.52253
2022-08-25,,98,London Marylebone Road,-0.154611,51.52253
2022-08-26,,98,London Marylebone Road,-0.154611,51.52253
2022-08-27,,98,London Marylebone Road,-0.154611,51.52253
2022-08-28,,98,London Marylebone Road,-0.154611,51.52253
2022-08-29,,98,London Marylebone Road,-0.154611,51.52253
2022-08-30,,98,London Marylebone Road,-0.154611,51.52253
2022-08-31,,98,London Marylebone Road,-0.154611,51.52253
2022-09-01,,98,London Marylebone Road,-0.154611,51.52253
2022-09-02,,98,London Marylebone Road,-0.154611,51.52253
2022-09-03,0.32,98,London Marylebone Road,-0.154611,51.52253
2022-09-04,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-09-05,0.34,98,London Marylebone Road,-0.154611,51.52253
2022-09-06,0.31,98,London Marylebone Road,-0.154611,51.52253
2022-09-07,0.32,98,London Marylebone Road,-0.154611,51.52253
2022-09-08,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-09-09,0.35,98,London Marylebone Road,-0.154611,51.52253
2022-09-10,0.28,98,London Marylebone Road,-0.154611,51.52253
2022-09-11,0.32,98,London Marylebone Road,-0.154611,51.52253
2022-09-12,0.37,98,London Marylebone Road,-0.154611,51.52253
2022-09-13,0.24,98,London Marylebone Road,-0.154611,51.52253
2022-09-14,0.21,98,London Marylebone Road,-0.154611,51.52253
2022-09-15,0.22,98,London Marylebone Road,-0.154611,51.52253
2022-09-16,0.21,98,London Marylebone Road,-0.154611,51.52253
2022-09-17,0.21,98,London Marylebone Road,-0.154611,51.52253
2022-09-18,0.2,98,London Marylebone Road,-0.154611,51.52253
2022-09-19,0.17,98,London Marylebone Road,-0.154611,51.52253
2022-09-20,0.21,98,London Marylebone Road,-0.154611,51.52253
2022-09-21,0.39,98,London Marylebone Road,-0.154611,51.52253
2022-09-22,0.29,98,London Marylebone Road,-0.154611,51.52253
2022-09-23,0.18,98,London Marylebone Road,-0.154611,51.52253
2022-09-24,0.25,98,London Marylebone Road,-0.154611,51.52253
2022-09-25,0.33,98,London Marylebone Road,-0.154611,51.52253
2022-09-26,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-09-27,0.39,98,London Marylebone Road,-0.154611,51.52253
2022-09-28,0.48,98,London Marylebone Road,-0.154611,51.52253
2022-09-29,0.58,98,London Marylebone Road,-0.154611,51.52253
2022-09-30,0.58,98,London Marylebone Road,-0.154611,51.52253
2022-10-01,0.52,98,London Marylebone Road,-0.154611,51.52253
2022-10-02,0.43,98,London Marylebone Road,-0.154611,51.52253
2022-10-03,0.56,98,London Marylebone Road,-0.154611,51.52253
2022-10-04,0.34,98,London Marylebone Road,-0.154611,51.52253
2022-10-05,0.39,98,London Marylebone Road,-0.154611,51.52253
2022-10-06,0.52,98,London Marylebone Road,-0.154611,51.52253
2022-10-07,0.51,98,London Marylebone Road,-0.154611,51.52253
2022-10-08,0.75,98,London Marylebone Road,-0.154611,51.52253
2022-10-09,0.58,98,London Marylebone Road,-0.154611,51.52253
2022-10-10,0.43,98,London Marylebone Road,-0.154611,51.52253
2022-10-11,0.76,98,London Marylebone Road,-0.154611,51.52253
2022-10-12,0.66,98,London Marylebone Road,-0.154611,51.52253
2022-10-13,0.56,98,London Marylebone Road,-0.154611,51.52253
2022-10-14,,98,London Marylebone Road,-0.154611,51.52253
2022-10-15,,98,London Marylebone Road,-0.154611,51.52253
2022-10-16,,98,London Marylebone Road,-0.154611,51.52253
2022-10-17,,98,London Marylebone Road,-0.154611,51.52253
2022-10-18,,98,London Marylebone Road,-0.154611,51.52253
2022-10-19,,98,London Marylebone Road,-0.154611,51.52253
2022-10-20,,98,London Marylebone Road,-0.154611,51.52253
2022-10-21,,98,London Marylebone Road,-0.154611,51.52253
2022-10-22,,98,London Marylebone Road,-0.154611,51.52253
2022-10-23,,98,London Marylebone Road,-0.154611,51.52253
2022-10-24,,98,London Marylebone Road,-0.154611,51.52253
2022-10-25,,98,London Marylebone Road,-0.154611,51.52253
2022-10-26,,98,London Marylebone Road,-0.154611,51.52253
2022-10-27,,98,London Marylebone Road,-0.154611,51.52253
2022-10-28,,98,London Marylebone Road,-0.154611,51.52253
2022-10-29,,98,London Marylebone Road,-0.154611,51.52253
2022-10-30,,98,London Marylebone Road,-0.154611,51.52253
2022-10-31,,98,London Marylebone Road,-0.154611,51.52253
2022-11-01,,98,London Marylebone Road,-0.154611,51.52253
2022-11-02,,98,London Marylebone Road,-0.154611,51.52253
2022-11-03,,98,London Marylebone Road,-0.154611,51.52253
2022-11-04,,98,London Marylebone Road,-0.154611,51.52253
2022-11-05,,98,London Marylebone Road,-0.154611,51.52253
2022-11-06,,98,London Marylebone Road,-0.154611,51.52253
2022-11-07,,98,London Marylebone Road,-0.154611,51.52253
2022-11-08,,98,London Marylebone Road,-0.154611,51.52253
2022-11-09,,98,London Marylebone Road,-0.154611,51.52253
2022-11-10,,98,London Marylebone Road,-0.154611,51.52253
2022-11-11,,98,London Marylebone Road,-0.154611,51.52253
2022-11-12,,98,London Marylebone Road,-0.154611,51.52253
2022-11-13,,98,London Marylebone Road,-0.154611,51.52253
2022-11-14,,98,London Marylebone Road,-0.154611,51.52253
2022-11-15,,98,London Marylebone Road,-0.154611,51.52253
2022-11-16,,98,London Marylebone Road,-0.154611,51.52253
2022-11-17,,98,London Marylebone Road,-0.154611,51.52253
2022-11-18,,98,London Marylebone Road,-0.154611,51.52253
2022-11-19,,98,London Marylebone Road,-0.154611,51.52253
2022-11-20,,98,London Marylebone Road,-0.154611,51.52253
2022-11-21,,98,London Marylebone Road,-0.154611,51.52253
2022-11-22,,98,London Marylebone Road,-0.154611,51.52253
2022-11-23,,98,London Marylebone Road,-0.154611,51.52253
2022-11-24,,98,London Marylebone Road,-0.154611,51.52253
2022-11-25,,98,London Marylebone Road,-0.154611,51.52253
2022-11-26,,98,London Marylebone Road,-0.154611,51.52253
2022-11-27,,98,London Marylebone Road,-0.154611,51.52253
2022-11-28,,98,London Marylebone Road,-0.154611,51.52253
2022-11-29,,98,London Marylebone Road,-0.154611,51.52253
2022-11-30,,98,London Marylebone Road,-0.154611,51.52253
2022-12-01,,98,London Marylebone Road,-0.154611,51.52253
2022-12-02,,98,London Marylebone Road,-0.154611,51.52253
2022-12-03,,98,London Marylebone Road,-0.154611,51.52253
2022-12-04,,98,London Marylebone Road,-0.154611,51.52253
2022-12-05,,98,London Marylebone Road,-0.154611,51.52253
2022-12-06,,98,London Marylebone Road,-0.154611,51.52253
2022-12-07,,98,London Marylebone Road,-0.154611,51.52253
2022-12-08,,98,London Marylebone Road,-0.154611,51.52253
2022-12-09,,98,London Marylebone Road,-0.154611,51.52253
2022-12-10,,98,London Marylebone Road,-0.154611,51.52253
2022-12-11,,98,London Marylebone Road,-0.154611,51.52253
2022-12-12,,98,London Marylebone Road,-0.154611,51.52253
2022-12-13,,98,London Marylebone Road,-0.154611,51.52253
2022-12-14,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-12-15,0.4,98,London Marylebone Road,-0.154611,51.52253
2022-12-16,0.78,98,London Marylebone Road,-0.154611,51.52253
2022-12-17,0.73,98,London Marylebone Road,-0.154611,51.52253
2022-12-18,0.38,98,London Marylebone Road,-0.154611,51.52253
2022-12-19,0.23,98,London Marylebone Road,-0.154611,51.52253
2022-12-20,0.39,98,London Marylebone Road,-0.154611,51.52253
2022-12-21,0.41,98,London Marylebone Road,-0.154611,51.52253
2022-12-22,0.42,98,London Marylebone Road,-0.154611,51.52253
2022-12-23,0.36,98,London Marylebone Road,-0.154611,51.52253
2022-12-24,0.29,98,London Marylebone Road,-0.154611,51.52253
2022-12-25,0.22,98,London Marylebone Road,-0.154611,51.52253
2022-12-26,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-12-27,0.23,98,London Marylebone Road,-0.154611,51.52253
2022-12-28,0.2,98,London Marylebone Road,-0.154611,51.52253
2022-12-29,0.33,98,London Marylebone Road,-0.154611,51.52253
2022-12-30,0.3,98,London Marylebone Road,-0.154611,51.52253
2022-12-31,0.25,98,London Marylebone Road,-0.154611,51.52253
2023-01-01,0.32,98,London Marylebone Road,-0.154611,51.52253
2023-01-02,0.47,98,London Marylebone Road,-0.154611,51.52253
2023-01-03,0.29,98,London Marylebone Road,-0.154611,51.52253
2023-01-04,0.29,98,London Marylebone Road,-0.154611,51.52253
